CustomerID,Gender,Locations,Age,ProductID,Product_name,Product_Description,Product_Category,Stock,Price,TransactionID,Transaction_Date,Total_Price,Quantity,VoucherID,Voucher_name,Voucher_status,Discount,PMID,Method_name,Discount_Price
16252,Female,California,52,GGOEYDHJ056019,bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL),"bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)",Bottles,100000,299850,1000163,26.02.21,599700,2,ELEC10,Discount 10%,Clicked,10%,PM02,Paypal,29985
16253,Female,California,31,GGOEYDHJ056019,bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL),"bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)",Bottles,100000,299850,1000164,06.02.21,299850,1,ELEC10,Discount 10%,Clicked,10%,PM04,Other,29985
16254,Female,California,59,GGOEYDHJ056019,bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL),"bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)",Bottles,100000,299850,1000165,07.08.21,299850,1,ELEC10,Discount 10%,Not Used,10%,PM04,Other,29985
16255,Female,California,60,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000166,04.10.21,1036980.0000000001,4,ELEC30,Discount 30%,Used,30%,PM02,Paypal,111105
16256,Female,California,56,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000167,29.12.21,259245.00000000003,1,ELEC30,Discount 30%,Used,30%,PM04,Other,111105
16257,Female,California,29,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000168,26.07.21,1555470,6,ELEC30,Discount 30%,Used,30%,PM03,Digital Wallets,111105
16258,Female,California,49,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000169,21.07.21,259245.00000000003,1,ELEC30,Discount 30%,Used,30%,PM01,Card,111105
16259,Female,California,42,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000170,28.02.21,259245.00000000003,1,ELEC30,Discount 30%,Used,30%,PM03,Digital Wallets,111105
16260,Female,California,20,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000171,11.11.21,518490.00000000006,2,ELEC30,Discount 30%,Used,30%,PM02,Paypal,111105
16261,Female,California,48,GGOEYDHJ056029,64 oz Water Bottle,"64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift",Bottles,100000,370350,1000172,20.05.21,259245.00000000003,1,ELEC30,Discount 30%,Used,30%,PM01,Card,111105
16262,Female,California,56,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000173,26.11.21,299700,2,ELEC10,Discount 10%,Not Used,10%,PM02,Paypal,14985
16263,Female,California,16,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000174,08.03.21,299700,2,ELEC10,Discount 10%,Not Used,10%,PM02,Paypal,14985
16264,Female,California,35,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000175,29.11.21,749250,5,ELEC10,Discount 10%,Not Used,10%,PM04,Other,14985
16265,Female,California,63,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000176,14.01.21,149850,1,ELEC10,Discount 10%,Not Used,10%,PM04,Other,14985
16266,Female,California,30,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000177,08.11.21,149850,1,ELEC10,Discount 10%,Not Used,10%,PM02,Paypal,14985
16267,Female,California,53,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000178,12.06.21,599400,4,ELEC10,Discount 10%,Clicked,10%,PM03,Digital Wallets,14985
16268,Female,California,21,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000179,01.12.21,149850,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,14985
16269,Female,California,21,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000180,15.03.21,149850,1,ELEC10,Discount 10%,Not Used,10%,PM01,Card,14985
16270,Female,California,55,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000181,17.03.21,149850,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,14985
16271,Female,California,40,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000182,27.02.21,299700,2,ELEC10,Discount 10%,Clicked,10%,PM04,Other,14985
16272,Female,California,30,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000183,11.06.21,149850,1,ELEC10,Discount 10%,Not Used,10%,PM02,Paypal,14985
16273,Female,California,39,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000184,24.06.21,149850,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,14985
16274,Female,California,28,GGOEYDHJ056039,Kids Water Bottle with Straw Lid 14oz,"Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours",Bottles,100000,149850,1000185,12.11.21,149850,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,14985
16275,Female,California,47,GGOEYDHJ056049,64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker,"64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker, Ocean Turtle Beach Summer Vibe Lose My Mind Find My Soul - TTZ2001009Z",Bottles,100000,299250,1000186,01.12.21,897750,3,ELEC10,Discount 10%,Not Used,10%,PM01,Card,29925
16276,Female,California,57,GGOEYDHJ056049,64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker,"64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker, Ocean Turtle Beach Summer Vibe Lose My Mind Find My Soul - TTZ2001009Z",Bottles,100000,299250,1000187,11.12.21,299250,1,ELEC10,Discount 10%,Not Used,10%,PM01,Card,29925
16277,Female,California,54,GGOEYDHJ056049,64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker,"64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker, Ocean Turtle Beach Summer Vibe Lose My Mind Find My Soul - TTZ2001009Z",Bottles,100000,299250,1000188,05.02.21,299250,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,29925
16278,Female,California,45,GGOEYDHJ056049,64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker,"64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker, Ocean Turtle Beach Summer Vibe Lose My Mind Find My Soul - TTZ2001009Z",Bottles,100000,299250,1000189,26.03.21,299250,1,ELEC10,Discount 10%,Clicked,10%,PM01,Card,29925
16279,Female,California,46,GGOEYDHJ056049,64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker,"64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker, Ocean Turtle Beach Summer Vibe Lose My Mind Find My Soul - TTZ2001009Z",Bottles,100000,299250,1000190,12.12.21,2394000,8,ELEC10,Discount 10%,Clicked,10%,PM04,Other,29925
16280,Female,California,33,GGOEYDHJ056049,64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker,"64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker, Ocean Turtle Beach Summer Vibe Lose My Mind Find My Soul - TTZ2001009Z",Bottles,100000,299250,1000191,03.05.21,299250,1,ELEC10,Discount 10%,Not Used,10%,PM04,Other,29925
17850,Male,Chicago,52,GGOEYDHJ056049,64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker,"64HYDRO 32oz 1Liter Motivational Water Bottle with Time Marker, Ocean Turtle Beach Summer Vibe Lose My Mind Find My Soul - TTZ2001009Z",Bottles,100000,299250,1000483,10.05.21,897750,3,ELEC10,Discount 10%,Not Used,10%,PM01,Card,29925
17851,Male,Chicago,49,GGOEYDHJ056059,Ocean Bottle 17 oz,Ocean Bottle - Recycled Stainless Steel Drinks Reusable Water Bottle - Eco-Friendly & Reusable - Sky Blue - 17 oz,Bottles,100000,825000,1000484,20.02.21,825000,1,ELEC10,Discount 10%,Not Used,10%,PM01,Card,82500
17852,Male,Chicago,23,GGOEWEBB082199,OLANLY Luxury Bathroom Rug Mat 24x16,"OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey",Home Furniture,100000,148350,1000485,23.05.21,89010,1,ELEC40,Discount 40%,Used,40%,PM04,Other,59340
17853,Male,Chicago,26,GGOEWEBB082299,Clorox Toilet Plunger with Hideaway Storage Caddy,"Clorox Toilet Plunger with Hideaway Storage Caddy, 6.5 x 6.5 x 19.5, White/Gray",Home Furniture,100000,239850,1000486,03.10.21,239850,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,23985
17854,Male,Chicago,46,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000487,15.05.21,11245500,30,OFF20,Discount 20%,Clicked,20%,PM03,Digital Wallets,74970
17855,Male,Chicago,21,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000488,01.02.21,749700,2,OFF20,Discount 20%,Not Used,20%,PM03,Digital Wallets,74970
17856,Male,Chicago,46,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000489,22.07.21,374850,1,OFF20,Discount 20%,Not Used,20%,PM01,Card,74970
17857,Male,Chicago,30,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000490,19.06.21,374850,1,OFF20,Discount 20%,Clicked,20%,PM03,Digital Wallets,74970
17858,Male,Chicago,25,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000491,30.03.21,374850,1,OFF20,Discount 20%,Clicked,20%,PM03,Digital Wallets,74970
17859,Male,Chicago,48,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000474,01.08.21,1124550,3,OFF20,Discount 20%,Not Used,20%,PM02,Paypal,74970
17860,Male,Chicago,27,GGOEYDHJ056019,bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL),"bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)",Bottles,100000,299850,1000475,13.08.21,299850,1,ELEC10,Discount 10%,Not Used,10%,PM01,Card,29985
17861,Male,Chicago,46,GGOEWEBB082399,KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat,"KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White",Home Furniture,100000,594000,1000476,23.10.21,594000,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,59400
17862,Male,Chicago,46,GGOEWEBB082499,Rubbermaid Commercial 15 Inch Toilet Brush,"Rubbermaid Commercial 15 Inch Toilet Brush, Toilet Bowl-Cleaner for Bathroom, Scrub Brush for Toilet",Home Furniture,100000,55350,1000477,30.11.21,55350,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,5535
17863,Male,Chicago,62,GGOEWEBB082599,Moen YB8099CH Mason Toilet Paper Roller,"Moen YB8099CH Mason Toilet Paper Roller, Chrome",Home Furniture,100000,23850,1000478,25.02.21,23850,1,ELEC10,Discount 10%,Not Used,10%,PM03,Digital Wallets,2385
17864,Male,Chicago,41,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000479,08.01.21,749700,2,OFF20,Discount 20%,Clicked,20%,PM01,Card,74970
17865,Male,Chicago,62,GGOEAAAJ032455,yageyan Men Canvas Low top Shoes,yageyan Men Canvas Low top Shoes Classic Casual Sneakers Black and White Fashion Shoes,Apparel,100000,374850,1000480,03.10.21,374850,1,OFF20,Discount 20%,Clicked,20%,PM03,Digital Wallets,74970
